사용일,호선명,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원
201510,6호선,돌곶이,239351,211951,63982,63305
201510,6호선,석계,341918,351124,74158,75539
201510,6호선,태릉입구,133657,167791,26756,27190
201510,6호선,화랑대,381143,275250,47475,43163
201510,6호선,봉화산(서울의료원),237672,219518,51415,50388
201510,7호선,장암,73798,26489,9366,5813
201510,7호선,도봉산,329261,308823,73067,73278
201510,7호선,수락산,353757,334307,94038,94225
201510,7호선,마들,295361,263312,75934,74270
201510,7호선,노원,528506,589528,114859,116723
201510,7호선,중계,399719,355883,93880,90657
201510,7호선,하계,536669,505749,110263,104135
201510,7호선,공릉,338617,331655,69171,70284
201510,7호선,태릉입구,246022,235309,39657,35930
201510,1호선,서울역,1702655,1501987,243867,226844
201510,1호선,시청,679210,687478,106205,106617
201510,1호선,종각,1199979,1137174,158856,149850
201510,1호선,종로3가,743633,683553,376222,343656
201510,1호선,종로5가,565358,583054,277019,266868
201510,1호선,동대문,343693,424762,141092,151520
201510,1호선,신설동,389625,381740,127800,124034
201510,1호선,제기동,290008,285374,317349,332905
201510,1호선,청량리(지하),587943,610295,342757,345652
201510,1호선,동묘앞,169865,186853,142657,144265
201510,2호선,시청,714247,699742,64803,60969
201510,2호선,을지로입구,1424089,1424840,128922,120152
201510,2호선,을지로3가,513223,499162,94127,90996
201510,2호선,을지로4가,301573,298270,100944,99376
201510,2호선,동대문역사문화공원,522526,609795,60918,67660
201510,2호선,신당,356432,379526,110216,111394
201510,2호선,상왕십리,275343,255728,61639,62401
201510,2호선,왕십리(성동구청),568482,469935,62121,53231
201510,2호선,한양대,384810,451282,17499,18896
201510,2호선,뚝섬,422508,445921,68949,69074
201510,2호선,성수,641967,716699,104050,106981
201510,2호선,건대입구,1296956,1422646,101001,105665
201510,2호선,구의,617908,599202,112612,114243
201510,2호선,강변,1453991,1433481,163640,163095
201510,2호선,잠실나루,475946,452909,88738,90362
201510,2호선,잠실,2375233,2190236,225877,208191
201510,2호선,신천,688985,675177,117821,114684
201510,2호선,종합운동장,533227,598531,68912,74477
201510,2호선,삼성,1590907,1667336,129644,123642
201510,2호선,선릉,1456421,1254593,208943,181023
201510,2호선,역삼,1198687,1351213,159870,164142
201510,2호선,강남,2737524,2809821,165087,147920
201510,2호선,교대,975571,1086740,165202,180198
201510,2호선,서초,628817,632843,86083,85170
201510,2호선,방배,593469,603849,84073,82878
201510,2호선,사당,1181443,1355565,205729,193997
201510,2호선,낙성대,841725,800371,120519,120706
201510,2호선,서울대입구,1425473,1402307,225210,218418
201510,2호선,봉천,572169,514852,153516,153912
201510,2호선,신림,2013715,1939384,259542,264732
201510,2호선,신대방,711940,667632,134923,138403
201510,2호선,구로디지털단지,1765384,1771862,163657,167271
201510,2호선,대림,819332,853314,120854,126160
201510,2호선,신도림,1795612,1799442,210671,203347
201510,2호선,문래,504232,512771,86147,85328
201510,2호선,영등포구청,544753,550439,111499,109397
201510,2호선,당산,635086,712138,75620,81273
201510,2호선,합정,951485,994055,81612,79659
201510,2호선,홍대입구,2122487,2298057,127266,123453
201510,2호선,신촌,1395226,1435013,154457,152252
201510,2호선,이대,646710,690085,81383,84150
201510,2호선,아현,248095,235099,65753,64676
201510,2호선,충정로,293750,325872,55540,55929
201510,2호선,용답,61732,62694,17184,17124
201510,2호선,신답,31034,35809,11548,12373
201510,2호선,신설동,83237,78603,34033,34081
201510,2호선,도림천,22993,26347,6591,7605
201510,2호선,양천구청,177723,187268,49022,49665
201510,2호선,신정네거리,267877,265485,67778,68683
201510,2호선,용두,43486,46459,23196,25161
201510,3호선,지축,30383,30397,13832,15768
201510,3호선,구파발,467121,379921,93200,84611
201510,3호선,연신내,1043025,968416,260851,252224
201510,3호선,불광,454812,496147,151400,164801
201510,3호선,녹번,377781,315353,84293,84082
201510,3호선,홍제,487341,446022,158625,156743
201510,3호선,무악재,96266,92973,35649,38140
201510,3호선,독립문,174523,184103,82385,82759
201510,3호선,경복궁,717070,782028,100495,99015
201510,3호선,안국,742911,805278,134548,146170
201510,3호선,종로3가,189610,269614,75987,84971
201510,3호선,을지로3가,212516,254095,59418,60198
201510,3호선,충무로,36,0,8,0
201510,3호선,동대입구,353315,404023,43548,46332
201510,3호선,약수,358420,342524,91549,89283
201510,3호선,금호,191054,170811,54420,53087
201510,3호선,옥수,259647,266280,59459,60077
201510,3호선,압구정,914533,1024530,155050,155505
201510,3호선,신사,857890,961510,80173,77454
201510,3호선,잠원,141768,136588,34495,34152
201510,3호선,고속터미널,1538085,1616083,188778,188509
201510,3호선,교대,361173,272702,66078,45997
201510,3호선,남부터미널,992682,1025205,135305,136371
201510,3호선,양재,1131082,1216266,173403,173803
201510,3호선,매봉,301412,289089,58396,53043
201510,3호선,도곡,194162,183420,29364,24665
201510,3호선,대치,299214,279896,61552,58683
201510,3호선,학여울,74377,76902,16709,16389
201510,3호선,대청,272481,238713,52458,49717
201510,3호선,일원,219393,223490,59646,60569
201510,3호선,수서,288331,299854,86280,85373
201510,3호선,가락시장,203975,186755,63306,60480
201510,3호선,경찰병원,185280,181327,37656,38033
201510,3호선,오금,181273,159021,24931,23793
201510,4호선,당고개,325898,300171,99038,98317
201510,4호선,상계,559909,490389,121633,119947
201510,4호선,노원,631094,718703,96587,94204
201510,4호선,창동,742415,811669,185254,193038
201510,4호선,쌍문,871386,727671,176386,169523
201510,4호선,수유(강북구청),1198612,1147618,264036,263324
201510,4호선,미아,474215,421654,141882,139748
201510,4호선,미아사거리,863887,827649,204636,204901
201510,4호선,길음,763530,723712,156071,157800
201510,4호선,성신여대입구,754352,677615,109871,105075
201510,4호선,한성대입구,482589,460587,86891,85881
201510,4호선,혜화,1242479,1305540,137209,138139
201510,4호선,동대문,654415,664938,164858,153374
201510,4호선,동대문역사문화공원,645581,596391,69429,62739
201510,4호선,충무로,899309,930577,132308,135028
201510,4호선,명동,1199331,1307333,77212,79987
201510,4호선,회현,699998,764962,213852,213640
201510,4호선,서울역,317720,613182,40358,56290
201510,4호선,숙대입구,501222,495221,62959,60065
201510,4호선,삼각지,123602,167363,32862,36860
201510,4호선,신용산,359338,384731,57344,57885
201510,4호선,이촌,250615,295529,47196,51457
201510,4호선,동작,73595,78989,21829,22305
201510,4호선,총신대입구,562009,632048,144956,152537
201510,4호선,사당,948665,740101,100872,102775
201510,4호선,남태령,32016,20166,7993,7439
201510,경부선,서울역,43,0,4,0
201510,경부선,남영,323541,354168,43809,44990
201510,경부선,용산,1062121,1069662,156061,155670
201510,경부선,노량진,1178695,1162070,168200,163921
201510,경부선,대방,435692,421444,79966,80391
201510,경부선,영등포,1319314,1420357,290608,293374
201510,경부선,신도림,103045,103143,21066,22622
201510,경부선,신길,295158,235930,51660,47420
201510,경부선,구로,600777,635395,98480,94680
201510,경부선,가산디지털단지,474779,565553,33822,36210
201510,경부선,금천구청,295962,272494,81331,80174
201510,경부선,석수,341980,305273,48638,46882
201510,경부선,관악,235682,215197,56662,55114
201510,경부선,안양,854598,853708,119071,121454
201510,경부선,명학,314501,317229,44266,43279
201510,경부선,금정,837659,827222,111058,111511
201510,경부선,군포,193883,178817,34134,32248
201510,경부선,의왕,240434,225844,39278,39125
201510,경부선,성균관대,499474,469917,55070,54107
201510,경부선,화서,241368,240484,44956,45615
201510,경부선,수원,1354627,1447406,159262,167667
201510,경부선,독산,422284,441094,67284,70389
201510,경부선,세류,119247,110052,19773,19498
201510,경부선,병점,482342,476596,58605,57683
201510,경부선,세마,69943,62230,13343,12799
201510,경부선,오산대,91112,92995,14028,13371
201510,경부선,오산,299875,282380,42641,43338
201510,경부선,진위,46958,41052,7712,7490
201510,경부선,송탄,134811,130943,27083,26776
201510,경부선,서정리,156559,152036,27333,26182
201510,경부선,지제,24996,24732,4624,4725
201510,경부선,평택,411773,406354,71355,70849
201510,경부선,성환,167021,159798,22058,21811
201510,경부선,직산,26744,30696,6398,6146
201510,경부선,두정,200552,221760,24749,25415
201510,경부선,천안,265233,217911,67604,67406
201510,경부선,당정,221040,214181,32957,31871
201510,경부선,서동탄,44487,40282,8403,8081
201510,경부선,광명,23866,20179,1465,1498
201510,경인선,개봉,572354,562978,162508,166944
201510,경인선,오류동,297607,268345,88483,86316
201510,경인선,역곡,859745,821104,140377,142582
201510,경인선,부천,1169579,1146918,210921,210160
201510,경인선,송내,1001492,976070,119749,117824
201510,경인선,부평,1098566,1232364,145502,149145
201510,경인선,백운,241246,237165,66258,66941
201510,경인선,동암,687591,667300,142847,144144
201510,경인선,주안,865069,861451,131644,131339
201510,경인선,제물포,222033,202090,47507,46981
201510,경인선,동인천,524723,477631,134020,126257
201510,경인선,인천,96118,98630,42228,43381
201510,경인선,구일,163519,166765,30667,30426
201510,경인선,소사,344885,337832,90324,89520
201510,경인선,부개,285112,263678,66146,64101
201510,경인선,간석,171475,162978,48035,47210
201510,경인선,도원,95537,97409,37377,38544
201510,경인선,온수,197386,185200,45508,45055
201510,경인선,중동,262901,242907,69005,68617
201510,경인선,도화,88786,78105,34732,33563
201510,경원선,이촌,132097,99413,32454,26248
201510,경원선,서빙고,57461,55861,17736,17428
201510,경원선,한남,106950,106217,35057,33295
201510,경원선,옥수,1480,1041,161,103
201510,경원선,응봉,43530,36404,19351,17716
201510,경원선,왕십리,459050,481173,59617,63340
201510,경원선,청량리(지상),343724,393932,143866,156187
201510,경원선,외대앞,341093,315194,60302,59087
201510,경원선,신이문,240148,204470,67711,66647
201510,경원선,석계,298181,322894,66472,71013
201510,경원선,광운대,271988,249205,55523,55033
201510,경원선,월계,155443,139892,53895,52311
201510,경원선,녹천,122563,95051,39086,36525
201510,경원선,창동,6,0,1,0
201510,경원선,방학,216757,204548,106950,105702
201510,경원선,도봉,138050,128896,73913,73084
201510,경원선,도봉산,100093,93046,66021,63844
201510,경원선,망월사,228000,229956,68581,71052
201510,경원선,회룡,301254,277447,144332,144599
201510,경원선,의정부,615560,649799,134845,136231
201510,경원선,가능,187325,174217,66083,65938
201510,경원선,녹양,131037,114573,35438,33008
201510,경원선,양주,252798,219928,59178,57018
201510,경원선,덕계,53846,49771,19198,19272
201510,경원선,덕정,206005,195929,38146,38855
201510,경원선,지행,189678,186040,45861,45923
201510,경원선,동두천 중앙,89493,83785,42075,42060
201510,경원선,보산,50790,46486,15542,14789
201510,경원선,동두천,51666,62627,20873,32861
201510,경원선,소요산,90526,75522,111382,97416
201510,안산선,산본,481693,516716,104094,107001
201510,안산선,대야미,107302,95554,24396,23495
201510,안산선,반월,141306,128254,30990,30697
201510,안산선,상록수,619779,603265,91971,92307
201510,안산선,한대앞,286115,275639,42271,41918
201510,안산선,중앙,514626,547265,61258,59970
201510,안산선,고잔,269194,266684,38925,37914
201510,안산선,초지,150587,147627,21039,20165
201510,안산선,안산,529124,480439,48926,46113
201510,안산선,신길온천,49077,44435,10121,9884
201510,안산선,정왕,292211,305248,26298,27709
201510,안산선,오이도,237972,230402,33394,32864
201510,안산선,수리산,119687,91607,34332,32093
201510,과천선,선바위,253770,211300,35141,33454
201510,과천선,경마공원,200515,204791,72883,72538
201510,과천선,대공원,248854,258611,58168,61336
201510,과천선,과천,143111,120647,37973,36584
201510,과천선,정부과천청사,316231,310965,65082,62471
201510,과천선,인덕원,683239,673319,104600,107377
201510,과천선,평촌,412290,399185,61728,62352
201510,과천선,범계,902398,911143,115580,114242
201510,분당선,선릉,223737,471786,26864,45224
201510,분당선,한티,348205,368378,64720,65430
201510,분당선,도곡,154503,165495,37115,38615
201510,분당선,구룡,49049,45968,19021,19383
201510,분당선,개포동,100133,100191,24046,24579
201510,분당선,대모산입구,96553,85121,30545,30307
201510,분당선,수서,209514,215526,48373,50847
201510,분당선,복정,5,0,0,0
201510,분당선,수원,282933,184502,26196,15317
201510,분당선,서울숲,177063,174141,24108,23371
201510,분당선,압구정로데오,391249,454744,38790,37172
201510,분당선,강남구청,221804,263183,38920,41837
201510,분당선,선정릉,189875,216806,35855,37054
201510,분당선,가천대,343671,390088,25317,27691
201510,분당선,태평,369903,347874,84788,87126
201510,분당선,모란,646270,588331,162816,177380
201510,분당선,야탑,728022,771364,158214,156445
201510,분당선,서현,669440,693804,132545,130869
201510,분당선,수내,341256,341485,83031,82966
201510,분당선,정자,428554,469667,86167,83535
201510,분당선,미금,539122,566125,140972,156622
201510,분당선,오리,391745,324967,103353,86688
201510,분당선,이매,131136,125305,36501,34914
201510,분당선,보정,66033,49236,27176,25213
201510,분당선,죽전,607420,654369,144961,151978
201510,분당선,구성,137586,130162,42798,43059
201510,분당선,신갈,111908,106636,31051,30592
201510,분당선,기흥,234691,219869,32750,32949
201510,분당선,상갈,142951,134716,31627,29515
201510,분당선,청명,121217,110978,16693,16434
201510,분당선,영통,257516,262912,26573,26826
201510,분당선,망포,345405,314135,27330,26050
201510,분당선,매탄권선,122324,113271,13761,13178
201510,분당선,수원시청,288336,327941,34237,34286
201510,분당선,매교,66115,64470,17334,17584
201510,일산선,원흥,140620,117311,35926,33147
201510,일산선,삼송,323274,299888,77301,77314
201510,일산선,원당,313744,290008,94912,94202
201510,일산선,화정,499388,520595,140545,144148
