기준일,지역명,당일확진자,지역확진,해외확진,누적확진자
2021-03-19,강원,17,17,0,2127
2021-03-19,경기,189,187,2,26996
2021-03-19,세종,0,0,0,250
2021-03-19,울산,3,3,0,1110
2021-03-19,대전,8,8,0,1224
2021-03-19,광주,1,0,1,2182
2021-03-19,인천,12,11,1,4818
2021-03-19,대구,16,16,0,8778
2021-03-19,부산,9,9,0,3462
2021-03-19,서울,115,114,1,30639
2021-03-19,합계,447,435,12,98204
2021-03-18,검역,7,0,7,3088
2021-03-18,제주,0,0,0,614
2021-03-18,경남,42,42,0,2625
2021-03-18,경북,4,4,0,3390
2021-03-18,전남,0,0,0,905
2021-03-18,전북,15,15,0,1334
2021-03-18,충남,5,3,2,2570
2021-03-18,충북,8,6,2,2009
2021-03-18,강원,31,30,1,2110
2021-03-18,경기,157,153,4,26807
2021-03-18,세종,0,0,0,250
2021-03-18,울산,3,2,1,1107
2021-03-18,대전,7,7,0,1216
2021-03-18,광주,2,2,0,2181
2021-03-18,인천,24,23,1,4806
2021-03-18,대구,5,4,1,8762
2021-03-18,부산,7,6,1,3453
2021-03-18,서울,146,144,2,30524
2021-03-18,합계,463,441,22,97751
2021-03-17,검역,9,0,9,3081
2021-03-17,제주,2,1,1,614
2021-03-17,경남,35,35,0,2583
2021-03-17,경북,5,5,0,3386
2021-03-17,전남,0,0,0,905
2021-03-17,전북,15,15,0,1319
2021-03-17,충남,14,13,1,2565
2021-03-17,충북,8,8,0,2001
2021-03-17,강원,23,23,0,2079
2021-03-17,경기,159,155,4,26650
2021-03-17,세종,1,1,0,250
2021-03-17,울산,5,5,0,1104
2021-03-17,대전,2,2,0,1209
2021-03-17,광주,1,0,1,2179
2021-03-17,인천,21,20,1,4782
2021-03-17,대구,14,13,1,8757
2021-03-17,부산,7,7,0,3446
2021-03-17,서울,124,124,0,30378
2021-03-17,합계,445,427,18,97288
2021-03-16,검역,9,0,9,3072
2021-03-16,제주,1,1,0,612
2021-03-16,경남,45,45,0,2548
2021-03-16,경북,4,4,0,3381
2021-03-16,전남,0,0,0,905
2021-03-16,전북,21,21,0,1304
2021-03-16,충남,6,6,0,2551
2021-03-16,충북,12,12,0,1993
2021-03-16,강원,10,10,0,2056
2021-03-16,경기,186,182,4,26491
2021-03-16,세종,3,2,1,249
2021-03-16,울산,4,3,1,1099
2021-03-16,대전,1,1,0,1207
2021-03-16,광주,1,0,1,2178
2021-03-16,인천,21,21,0,4761
2021-03-16,대구,14,14,0,8743
2021-03-16,부산,11,10,1,3439
2021-03-16,서울,120,120,0,30254
2021-03-16,합계,469,452,17,96843
2021-03-15,검역,7,0,7,3063
2021-03-15,제주,2,2,0,611
2021-03-15,경남,65,64,1,2503
2021-03-15,경북,4,4,0,3377
2021-03-15,전남,1,1,0,905
2021-03-15,전북,7,6,1,1283
2021-03-15,충남,4,4,0,2545
2021-03-15,충북,3,3,0,1981
2021-03-15,강원,13,12,1,2046
2021-03-15,경기,148,146,2,26305
2021-03-15,세종,0,0,0,246
2021-03-15,울산,3,3,0,1095
2021-03-15,대전,1,1,0,1206
2021-03-15,광주,2,1,1,2177
2021-03-15,인천,14,14,0,4740
2021-03-15,대구,3,3,0,8729
2021-03-15,부산,7,6,1,3428
2021-03-15,서울,79,75,4,30134
2021-03-15,합계,363,345,18,96374
2021-03-14,검역,7,0,7,3056
2021-03-14,제주,3,3,0,609
2021-03-14,경남,31,31,0,2438
2021-03-14,경북,3,3,0,3373
2021-03-14,전남,1,0,1,904
2021-03-14,전북,5,4,1,1276
2021-03-14,충남,6,5,1,2541
2021-03-14,충북,9,9,0,1978
2021-03-14,강원,10,10,0,2033
2021-03-14,경기,161,161,0,26157
2021-03-14,세종,2,2,0,246
2021-03-14,울산,2,1,1,1092
2021-03-14,대전,2,2,0,1205
2021-03-14,광주,1,1,0,2175
2021-03-14,인천,18,18,0,4726
2021-03-14,대구,5,4,1,8726
2021-03-14,부산,4,4,0,3421
2021-03-14,서울,109,109,0,30055
2021-03-14,합계,379,367,12,96011
2021-03-13,검역,6,0,6,3049
2021-03-13,제주,1,1,0,606
2021-03-13,경남,53,52,1,2407
2021-03-13,경북,9,7,2,3370
2021-03-13,전남,2,2,0,903
2021-03-13,전북,7,5,2,1271
2021-03-13,충남,2,1,1,2535
2021-03-13,충북,7,7,0,1969
2021-03-13,강원,16,16,0,2023
2021-03-13,경기,203,199,4,25996
2021-03-13,세종,0,0,0,244
2021-03-13,울산,1,1,0,1090
2021-03-13,대전,0,0,0,1203
2021-03-13,광주,1,1,0,2174
2021-03-13,인천,20,19,1,4708
2021-03-13,대구,6,4,2,8721
2021-03-13,부산,13,13,0,3417
2021-03-13,서울,112,108,4,29949
2021-03-13,합계,459,436,23,95635
2021-03-12,검역,6,0,6,3043
2021-03-12,제주,1,1,0,605
2021-03-12,경남,62,61,1,2354
2021-03-12,경북,14,12,2,3361
2021-03-12,전남,1,1,0,901
2021-03-12,전북,2,2,0,1264
2021-03-12,충남,9,9,0,2533
2021-03-12,충북,16,16,0,1962
2021-03-12,강원,18,18,0,2007
2021-03-12,경기,164,160,4,25793
2021-03-12,세종,0,0,0,244
2021-03-12,울산,1,1,0,1089
2021-03-12,대전,1,1,0,1203
2021-03-12,광주,3,2,1,2173
2021-03-12,인천,26,26,0,4688
2021-03-12,대구,9,9,0,8715
2021-03-12,부산,17,17,0,3404
2021-03-12,서울,140,138,2,29837
2021-03-12,합계,490,474,16,95176
2021-03-11,검역,6,0,6,3037
2021-03-11,제주,2,2,0,604
2021-03-11,경남,56,56,0,2292
2021-03-11,경북,9,9,0,3347
2021-03-11,전남,4,4,0,900
2021-03-11,전북,4,4,0,1262
2021-03-11,충남,3,3,0,2524
2021-03-11,충북,27,27,0,1946
2021-03-11,강원,12,12,0,1989
2021-03-11,경기,166,157,9,25629
2021-03-11,세종,2,2,0,244
2021-03-11,울산,5,4,1,1088
2021-03-11,대전,0,0,0,1202
2021-03-11,광주,2,2,0,2170
2021-03-11,인천,31,29,2,4662
2021-03-11,대구,4,4,0,8706
2021-03-11,부산,15,14,1,3387
2021-03-11,서울,140,138,2,29697
2021-03-11,합계,488,467,21,94686
2021-03-10,검역,10,0,10,3031
2021-03-10,제주,2,2,0,602
2021-03-10,경남,8,7,1,2236
2021-03-10,경북,11,10,1,3338
2021-03-10,전남,3,3,0,896
2021-03-10,전북,8,7,1,1258
2021-03-10,충남,4,4,0,2521
2021-03-10,충북,6,6,0,1919
2021-03-10,강원,30,30,0,1977
2021-03-10,경기,184,178,6,25463
2021-03-10,세종,0,0,0,242
2021-03-10,울산,23,23,0,1083
2021-03-10,대전,1,1,0,1202
2021-03-10,광주,1,1,0,2168
2021-03-10,인천,18,18,0,4631
2021-03-10,대구,4,4,0,8702
2021-03-10,부산,14,13,1,3372
2021-03-10,서울,138,137,1,29557
2021-03-10,합계,465,444,21,94198
2021-03-09,검역,5,0,5,3021
2021-03-09,제주,2,2,0,600
2021-03-09,경남,7,7,0,2228
2021-03-09,경북,4,4,0,3327
2021-03-09,전남,3,3,0,893
2021-03-09,전북,5,5,0,1250
2021-03-09,충남,6,6,0,2517
2021-03-09,충북,21,18,3,1913
2021-03-09,강원,20,20,0,1947
2021-03-09,경기,203,199,4,25279
2021-03-09,세종,0,0,0,242
2021-03-09,울산,21,21,0,1060
2021-03-09,대전,3,3,0,1201
2021-03-09,광주,1,1,0,2167
2021-03-09,인천,23,23,0,4613
2021-03-09,대구,1,1,0,8698
2021-03-09,부산,7,7,0,3358
2021-03-09,서울,138,132,6,29419
2021-03-09,합계,470,452,18,93733
2021-03-08,검역,4,0,4,3016
2021-03-08,제주,2,2,0,598
2021-03-08,경남,1,1,0,2221
2021-03-08,경북,2,2,0,3323
2021-03-08,전남,3,2,1,890
2021-03-08,전북,8,7,1,1245
2021-03-08,충남,15,14,1,2511
2021-03-08,충북,21,21,0,1892
2021-03-08,강원,13,13,0,1927
2021-03-08,경기,188,181,7,25076
2021-03-08,세종,0,0,0,242
2021-03-08,울산,11,11,0,1039
2021-03-08,대전,1,1,0,1198
2021-03-08,광주,33,32,1,2166
2021-03-08,인천,20,20,0,4590
2021-03-08,대구,3,3,0,8697
2021-03-08,부산,19,19,0,3351
2021-03-08,서울,102,98,4,29281
2021-03-08,합계,446,427,19,93263
2021-03-07,검역,5,0,5,3012
2021-03-07,제주,3,3,0,596
2021-03-07,경남,1,0,1,2220
2021-03-07,경북,3,2,1,3321
2021-03-07,전남,6,6,0,887
2021-03-07,전북,4,4,0,1237
2021-03-07,충남,14,14,0,2496
2021-03-07,충북,20,20,0,1871
2021-03-07,강원,10,10,0,1914
2021-03-07,경기,128,128,0,24888
2021-03-07,세종,1,1,0,242
2021-03-07,울산,3,3,0,1028
2021-03-07,대전,0,0,0,1197
2021-03-07,광주,15,14,1,2133
2021-03-07,인천,15,15,0,4570
2021-03-07,대구,6,6,0,8694
2021-03-07,부산,12,12,0,3332
2021-03-07,서울,100,97,3,29179
2021-03-07,합계,346,335,11,92817
2021-03-06,검역,5,0,5,3007
2021-03-06,제주,4,4,0,593
2021-03-06,경남,3,3,0,2219
2021-03-06,경북,13,11,2,3318
2021-03-06,전남,6,6,0,881
2021-03-06,전북,5,5,0,1233
2021-03-06,충남,6,6,0,2482
2021-03-06,충북,9,8,1,1851
2021-03-06,강원,10,10,0,1904
2021-03-06,경기,172,169,3,24760
2021-03-06,세종,2,2,0,241
2021-03-06,울산,2,2,0,1025
2021-03-06,대전,1,1,0,1197
2021-03-06,광주,4,4,0,2118
2021-03-06,인천,28,27,1,4555
2021-03-06,대구,8,8,0,8688
2021-03-06,부산,6,6,0,3320
2021-03-06,서울,132,127,5,29079
2021-03-06,합계,416,399,17,92471
2021-03-05,검역,6,0,6,3002
2021-03-05,제주,5,5,0,589
2021-03-05,경남,5,5,0,2216
2021-03-05,경북,13,13,0,3305
2021-03-05,전남,3,3,0,875
2021-03-05,전북,4,4,0,1228
2021-03-05,충남,7,7,0,2476
2021-03-05,충북,22,22,0,1842
2021-03-05,강원,7,7,0,1894
2021-03-05,경기,173,172,1,24588
2021-03-05,세종,2,1,1,239
2021-03-05,울산,4,4,0,1023
2021-03-05,대전,0,0,0,1196
2021-03-05,광주,3,1,2,2114
2021-03-05,인천,20,19,1,4527
2021-03-05,대구,4,3,1,8680
2021-03-05,부산,12,12,0,3314
2021-03-05,서울,128,126,2,28947
2021-03-05,합계,418,404,14,92055
2021-03-04,검역,4,0,4,2996
2021-03-04,제주,2,2,0,584
2021-03-04,경남,3,3,0,2211
2021-03-04,경북,6,4,2,3292
2021-03-04,전남,0,0,0,872
2021-03-04,전북,3,3,0,1224
2021-03-04,충남,9,8,1,2469
2021-03-04,충북,19,19,0,1820
2021-03-04,강원,4,4,0,1887
2021-03-04,경기,173,168,5,24415
2021-03-04,세종,1,1,0,237
2021-03-04,울산,3,0,3,1019
2021-03-04,대전,0,0,0,1196
2021-03-04,광주,6,5,1,2111
2021-03-04,인천,13,12,1,4507
2021-03-04,대구,3,3,0,8676
2021-03-04,부산,20,20,0,3302
2021-03-04,서울,129,129,0,28819
2021-03-04,합계,398,381,17,91637
2021-03-03,검역,6,0,6,2992
2021-03-03,제주,3,3,0,582
2021-03-03,경남,10,9,1,2208
2021-03-03,경북,7,5,2,3286
2021-03-03,전남,1,1,0,872
2021-03-03,전북,6,6,0,1221
2021-03-03,충남,4,2,2,2460
2021-03-03,충북,12,12,0,1801
2021-03-03,강원,6,6,0,1883
2021-03-03,경기,186,177,9,24242
2021-03-03,세종,0,0,0,236
2021-03-03,울산,0,0,0,1016
2021-03-03,대전,3,3,0,1196
2021-03-03,광주,6,6,0,2105
2021-03-03,인천,18,18,0,4494
2021-03-03,대구,20,19,1,8673
2021-03-03,부산,18,17,1,3282
2021-03-03,서울,118,117,1,28690
2021-03-03,합계,424,401,23,91239
2021-03-02,검역,2,0,2,2986
2021-03-02,제주,4,4,0,579
2021-03-02,경남,5,4,1,2198
2021-03-02,경북,6,5,1,3279
2021-03-02,전남,3,3,0,871
2021-03-02,전북,5,5,0,1215
2021-03-02,충남,4,4,0,2456
2021-03-02,충북,19,19,0,1789
2021-03-02,강원,6,6,0,1877
2021-03-02,경기,227,218,9,24056
2021-03-02,세종,4,4,0,236
2021-03-02,울산,1,1,0,1016
2021-03-02,대전,2,2,0,1193
2021-03-02,광주,3,3,0,2099
2021-03-02,인천,20,19,1,4476
2021-03-02,대구,6,5,1,8653
2021-03-02,부산,8,8,0,3264
2021-03-02,서울,119,116,3,28572
2021-03-02,합계,444,426,18,90815
2021-03-01,검역,9,0,9,2984
2021-03-01,제주,5,5,0,575
2021-03-01,경남,5,3,2,2193
2021-03-01,경북,7,4,3,3273
2021-03-01,전남,7,7,0,868
2021-03-01,전북,9,9,0,1210
2021-03-01,충남,4,4,0,2452
2021-03-01,충북,6,5,1,1770
2021-03-01,강원,2,2,0,1871
2021-03-01,경기,116,111,5,23829
2021-03-01,세종,5,5,0,232
2021-03-01,울산,0,0,0,1015
2021-03-01,대전,1,1,0,1191
2021-03-01,광주,4,4,0,2096
2021-03-01,인천,11,10,1,4456
2021-03-01,대구,14,12,2,8647
2021-03-01,부산,17,17,0,3256
2021-03-01,서울,122,120,2,28454
2021-03-01,합계,344,319,25,90372
2021-02-28,검역,5,0,5,2975
2021-02-28,제주,0,0,0,570
2021-02-28,경남,5,4,1,2188
2021-02-28,경북,13,10,3,3266
2021-02-28,전남,2,2,0,861
2021-02-28,전북,10,10,0,1201
2021-02-28,충남,4,2,2,2448
2021-02-28,충북,8,8,0,1764
2021-02-28,강원,5,5,0,1869
2021-02-28,경기,159,156,4,23714
2021-02-28,세종,1,1,0,227
2021-02-28,울산,2,2,0,1015
2021-02-28,대전,0,0,0,1190
2021-02-28,광주,8,6,2,2092
2021-02-28,인천,14,14,0,4445
2021-02-28,대구,10,10,0,8633
2021-02-28,부산,16,16,0,3239
2021-02-28,서울,92,92,0,28331
2021-02-28,합계,355,338,17,90028
2021-02-27,검역,9,0,9,2970
2021-02-27,제주,1,1,0,570
2021-02-27,경남,2,2,0,2183
2021-02-27,경북,4,3,1,3253
2021-02-27,전남,0,0,0,859
2021-02-27,전북,7,7,0,1191
2021-02-27,충남,7,4,3,2444
2021-02-27,충북,10,10,0,1756
2021-02-27,강원,4,3,1,1864
2021-02-27,경기,141,138,3,23553
2021-02-27,세종,6,6,0,226
2021-02-27,울산,5,5,0,1013
2021-02-27,대전,1,1,0,1190
2021-02-27,광주,14,14,0,2084
2021-02-27,인천,13,13,0,4431
2021-02-27,대구,6,5,1,8623
2021-02-27,부산,5,4,1,3223
2021-02-27,서울,120,117,3,28239
2021-02-27,합계,355,333,22,89674
2021-02-26,검역,3,0,3,2961
2021-02-26,제주,1,1,0,569
2021-02-26,경남,1,1,0,2181
2021-02-26,경북,7,6,1,3249
2021-02-26,전남,5,4,1,859
2021-02-26,전북,20,20,0,1184
2021-02-26,충남,4,4,0,2437
2021-02-26,충북,8,8,0,1746
2021-02-26,강원,6,5,1,1860
2021-02-26,경기,169,166,3,23412
2021-02-26,세종,1,1,0,220
2021-02-26,울산,3,3,0,1008
2021-02-26,대전,2,2,0,1189
2021-02-26,광주,12,12,0,2070
2021-02-26,인천,27,27,0,4418
2021-02-26,대구,6,6,0,8617
2021-02-26,부산,9,9,0,3218
2021-02-26,서울,131,130,1,28119
2021-02-26,합계,415,405,10,89317
2021-02-25,검역,8,0,8,2958
2021-02-25,제주,0,0,0,568
2021-02-25,경남,6,5,1,2180
2021-02-25,경북,6,5,1,3242
2021-02-25,전남,5,5,0,854
2021-02-25,전북,16,15,1,1164
2021-02-25,충남,3,2,1,2433
2021-02-25,충북,10,10,0,1738
2021-02-25,강원,6,5,1,1854
2021-02-25,경기,141,135,6,23243
2021-02-25,세종,1,1,0,219
2021-02-25,울산,1,1,0,1005
2021-02-25,대전,6,6,0,1187
2021-02-25,광주,11,11,0,2058
2021-02-25,인천,15,14,1,4391
2021-02-25,대구,10,10,0,8612
2021-02-25,부산,11,10,1,3209
2021-02-25,서울,131,128,3,27988
2021-02-25,합계,387,363,24,88903
2021-02-24,검역,10,0,10,2950
2021-02-24,제주,5,5,0,568
2021-02-24,경남,2,2,0,2174
2021-02-24,경북,9,9,0,3236
2021-02-24,전남,11,11,0,849
2021-02-24,전북,5,5,0,1148
2021-02-24,충남,16,16,0,2430
2021-02-24,충북,4,4,0,1728
2021-02-24,강원,2,2,0,1848
2021-02-24,경기,138,132,6,23102
2021-02-24,세종,0,0,0,218
2021-02-24,울산,2,1,1,1004
2021-02-24,대전,0,0,0,1181
2021-02-24,광주,15,15,0,2047
2021-02-24,인천,22,22,0,4376
2021-02-24,대구,14,12,2,8601
2021-02-24,부산,18,18,0,3198
2021-02-24,서울,122,114,8,27857
2021-02-24,합계,395,368,27,88515
2021-02-23,검역,4,0,4,2940
2021-02-23,제주,2,2,0,563
2021-02-23,경남,8,7,1,2172
2021-02-23,경북,18,15,3,3227
2021-02-23,전남,1,1,0,838
2021-02-23,전북,8,8,0,1143
2021-02-23,충남,12,12,0,2414
2021-02-23,충북,1,1,0,1724
2021-02-23,강원,9,9,0,1846
2021-02-23,경기,143,137,6,22964
2021-02-23,세종,2,2,0,218
2021-02-23,울산,1,1,0,1002
2021-02-23,대전,2,2,0,1181
2021-02-23,광주,35,35,0,2032
2021-02-23,인천,18,17,1,4354
2021-02-23,대구,19,17,2,8587
2021-02-23,부산,13,13,0,3180
2021-02-23,서울,144,138,6,27735
2021-02-23,합계,440,417,23,88120
2021-02-22,검역,5,0,5,2936
2021-02-22,제주,0,0,0,561
2021-02-22,경남,5,5,0,2164
2021-02-22,경북,8,7,1,3209
2021-02-22,전남,6,6,0,837
2021-02-22,전북,7,7,0,1135
2021-02-22,충남,8,8,0,2402
2021-02-22,충북,4,4,0,1723
2021-02-22,강원,14,14,0,1837
2021-02-22,경기,127,122,5,22821
2021-02-22,세종,1,1,0,216
2021-02-22,울산,2,1,1,1001
2021-02-22,대전,1,0,1,1179
2021-02-22,광주,7,6,1,1997
2021-02-22,인천,14,12,2,4336
2021-02-22,대구,10,7,3,8568
2021-02-22,부산,12,12,0,3167
2021-02-22,서울,125,117,8,27591
2021-02-22,합계,356,329,27,87680
2021-02-21,검역,4,0,4,2931
2021-02-21,제주,0,0,0,561
2021-02-21,경남,6,5,1,2159
2021-02-21,경북,11,11,0,3201
2021-02-21,전남,3,3,0,831
2021-02-21,전북,4,4,0,1128
2021-02-21,충남,6,6,0,2394
2021-02-21,충북,7,7,0,1719
2021-02-21,강원,20,19,1,1823
2021-02-21,경기,121,116,5,22694
2021-02-21,세종,0,0,0,215
2021-02-21,울산,1,0,1,999
2021-02-21,대전,3,2,1,1178
2021-02-21,광주,5,4,1,1990
2021-02-21,인천,19,18,1,4322
2021-02-21,대구,4,4,0,8558
2021-02-21,부산,12,12,0,3155
2021-02-21,서울,106,102,4,27466
2021-02-21,합계,332,313,19,87324
2021-02-20,검역,8,0,8,2927
2021-02-20,제주,3,3,0,561
2021-02-20,경남,7,7,0,2153
2021-02-20,경북,7,6,1,3190
2021-02-20,전남,8,8,0,828
2021-02-20,전북,8,7,1,1124
2021-02-20,충남,10,10,0,2388
2021-02-20,충북,6,6,0,1712
2021-02-20,강원,6,6,0,1803
2021-02-20,경기,171,170,1,22573
2021-02-20,세종,1,1,0,215
2021-02-20,울산,4,4,0,998
2021-02-20,대전,0,0,0,1175
2021-02-20,광주,6,5,1,1985
2021-02-20,인천,21,21,0,4303
2021-02-20,대구,8,6,2,8554
2021-02-20,부산,12,11,1,3143
2021-02-20,서울,130,120,10,27360
2021-02-20,합계,416,391,25,86992
2021-02-19,검역,7,0,7,2919
2021-02-19,제주,2,2,0,558
2021-02-19,경남,8,8,0,2146
2021-02-19,경북,19,16,3,3183
2021-02-19,전남,10,10,0,820
2021-02-19,전북,8,8,0,1116
2021-02-19,충남,12,12,0,2378
2021-02-19,충북,16,16,0,1706
2021-02-19,강원,5,3,2,1797
2021-02-19,경기,170,161,9,22402
2021-02-19,세종,0,0,0,214
2021-02-19,울산,1,0,1,994
2021-02-19,대전,2,2,0,1175
2021-02-19,광주,5,1,4,1979
2021-02-19,인천,37,35,2,4282
2021-02-19,대구,9,9,0,8546
2021-02-19,부산,14,14,0,3131
2021-02-19,서울,123,119,4,27230
2021-02-19,합계,448,416,32,86576
2021-02-18,검역,10,0,10,2912
2021-02-18,제주,3,3,0,556
2021-02-18,경남,9,9,0,2138
2021-02-18,경북,22,22,0,3164
2021-02-18,전남,10,10,0,810
2021-02-18,전북,3,3,0,1108
2021-02-18,충남,24,21,3,2366
2021-02-18,충북,18,18,0,1690
2021-02-18,강원,7,5,2,1792
2021-02-18,경기,189,182,7,22232
2021-02-18,세종,1,1,0,214
2021-02-18,울산,12,12,0,993
2021-02-18,대전,4,4,0,1173
2021-02-18,광주,4,3,1,1974
2021-02-18,인천,38,37,1,4245
2021-02-18,대구,11,10,1,8537
2021-02-18,부산,16,16,0,3117
2021-02-18,서울,180,177,3,27107
2021-02-18,합계,561,533,28,86128
2021-02-17,검역,12,0,12,2902
2021-02-17,제주,5,5,0,553
2021-02-17,경남,7,7,0,2129
2021-02-17,경북,23,22,1,3142
2021-02-17,전남,4,4,0,800
2021-02-17,전북,6,5,1,1105
2021-02-17,충남,28,28,0,2342
2021-02-17,충북,17,16,1,1672
2021-02-17,강원,4,3,1,1785
2021-02-17,경기,241,237,4,22043
2021-02-17,세종,1,1,0,213
2021-02-17,울산,6,6,0,981
2021-02-17,대전,12,12,0,1169
2021-02-17,광주,16,12,4,1970
2021-02-17,인천,17,16,1,4207
2021-02-17,대구,9,9,0,8526
2021-02-17,부산,28,28,0,3101
2021-02-17,서울,185,179,6,26927
2021-02-17,합계,621,590,31,85567
2021-02-16,검역,6,0,6,2890
2021-02-16,제주,0,0,0,548
2021-02-16,경남,8,7,1,2122
2021-02-16,경북,15,14,1,3119
2021-02-16,전남,15,15,0,796
2021-02-16,전북,6,6,0,1099
2021-02-16,충남,75,74,1,2314
2021-02-16,충북,6,6,0,1655
2021-02-16,강원,3,3,0,1781
2021-02-16,경기,154,147,7,21802
2021-02-16,세종,2,2,0,212
2021-02-16,울산,9,9,0,975
2021-02-16,대전,7,7,0,1157
2021-02-16,광주,3,2,1,1954
2021-02-16,인천,21,21,0,4190
2021-02-16,대구,14,12,2,8517
2021-02-16,부산,19,18,1,3073
2021-02-16,서울,258,247,11,26742
2021-02-16,합계,621,590,31,84946
2021-02-15,검역,8,0,8,2884
2021-02-15,제주,1,1,0,548
2021-02-15,경남,8,6,2,2114
2021-02-15,경북,3,2,1,3104
2021-02-15,전남,2,2,0,781
2021-02-15,전북,5,5,0,1093
2021-02-15,충남,58,58,0,2239
2021-02-15,충북,7,7,0,1649
2021-02-15,강원,5,4,1,1778
2021-02-15,경기,134,129,5,21648
2021-02-15,세종,0,0,0,210
2021-02-15,울산,7,7,0,966
2021-02-15,대전,4,4,0,1150
2021-02-15,광주,2,2,0,1951
2021-02-15,인천,21,19,2,4169
2021-02-15,대구,12,11,1,8503
2021-02-15,부산,19,17,2,3054
2021-02-15,서울,161,155,6,26484
2021-02-15,합계,457,429,28,84325
2021-02-14,검역,6,0,6,2876
2021-02-14,제주,0,0,0,547
2021-02-14,경남,3,3,0,2106
2021-02-14,경북,8,8,0,3101
2021-02-14,전남,5,4,1,779
2021-02-14,전북,4,4,0,1088
2021-02-14,충남,9,9,0,2181
2021-02-14,충북,0,0,0,1642
2021-02-14,강원,1,1,0,1773
2021-02-14,경기,102,99,3,21514
2021-02-14,세종,0,0,0,210
2021-02-14,울산,4,3,1,959
2021-02-14,대전,8,6,2,1146
2021-02-14,광주,3,3,0,1949
2021-02-14,인천,12,9,3,4148
2021-02-14,대구,13,12,1,8491
2021-02-14,부산,15,15,0,3035
2021-02-14,서울,150,146,4,26323
2021-02-14,합계,343,322,21,83868
2021-02-13,검역,7,0,7,2870
2021-02-13,제주,0,0,0,547
2021-02-13,경남,6,6,0,2103
2021-02-13,경북,5,4,1,3093
2021-02-13,전남,2,1,1,774
2021-02-13,전북,6,5,1,1084
2021-02-13,충남,12,11,1,2172
2021-02-13,충북,5,5,0,1642
2021-02-13,강원,5,5,0,1772
2021-02-13,경기,80,77,3,21412
2021-02-13,세종,2,2,0,210
2021-02-13,울산,3,3,0,955
2021-02-13,대전,2,2,0,1138
2021-02-13,광주,2,2,0,1946
2021-02-13,인천,19,19,0,4136
2021-02-13,대구,3,3,0,8478
2021-02-13,부산,15,12,3,3020
2021-02-13,서울,152,147,5,26173
2021-02-13,합계,326,304,22,83525
2021-02-12,검역,5,0,5,2863
2021-02-12,제주,0,0,0,547
2021-02-12,경남,4,4,0,2097
2021-02-12,경북,5,4,1,3088
2021-02-12,전남,0,0,0,772
2021-02-12,전북,5,5,0,1078
2021-02-12,충남,15,14,1,2160
2021-02-12,충북,5,4,1,1637
2021-02-12,강원,2,2,0,1767
2021-02-12,경기,99,97,2,21332
2021-02-12,세종,5,5,0,208
2021-02-12,울산,2,2,0,952
2021-02-12,대전,5,5,0,1136
2021-02-12,광주,3,3,0,1944
2021-02-12,인천,30,29,1,4117
2021-02-12,대구,14,14,0,8475
2021-02-12,부산,27,26,1,3005
2021-02-12,서울,136,131,5,26021
2021-02-12,합계,362,345,17,83199
2021-02-11,검역,6,0,6,2858
2021-02-11,제주,4,4,0,547
2021-02-11,경남,4,4,0,2093
2021-02-11,경북,4,4,0,3083
2021-02-11,전남,4,4,0,772
2021-02-11,전북,2,2,0,1073
2021-02-11,충남,13,10,3,2145
2021-02-11,충북,6,6,0,1632
2021-02-11,강원,6,6,0,1765
2021-02-11,경기,105,103,2,21233
2021-02-11,세종,2,2,0,203
2021-02-11,울산,0,0,0,950
2021-02-11,대전,1,1,0,1131
2021-02-11,광주,6,6,0,1941
2021-02-11,인천,43,41,2,4087
2021-02-11,대구,12,11,1,8461
2021-02-11,부산,27,25,2,2978
2021-02-11,서울,158,155,3,25885
2021-02-11,합계,403,384,19,82837
2021-02-10,검역,15,0,15,2852
2021-02-10,제주,4,4,0,543
2021-02-10,경남,5,5,0,2089
2021-02-10,경북,1,1,0,3079
2021-02-10,전남,0,0,0,768
2021-02-10,전북,7,7,0,1071
2021-02-10,충남,1,1,0,2132
2021-02-10,충북,4,3,1,1626
2021-02-10,강원,11,11,0,1759
2021-02-10,경기,188,181,7,21128
2021-02-10,세종,0,0,0,201
2021-02-10,울산,2,2,0,950
2021-02-10,대전,3,2,1,1130
2021-02-10,광주,13,9,4,1935
2021-02-10,인천,25,25,0,4044
2021-02-10,대구,13,10,3,8449
2021-02-10,부산,29,29,0,2951
2021-02-10,서울,183,177,6,25727
2021-02-10,합계,504,467,37,82434
2021-02-09,검역,6,0,6,2837
2021-02-09,제주,0,0,0,539
2021-02-09,경남,9,9,0,2084
2021-02-09,경북,2,2,0,3078
2021-02-09,전남,2,1,1,768
2021-02-09,전북,2,2,0,1064
2021-02-09,충남,2,2,0,2131
2021-02-09,충북,2,2,0,1622
2021-02-09,강원,5,5,0,1748
2021-02-09,경기,169,157,12,20940
2021-02-09,세종,1,1,0,201
2021-02-09,울산,0,0,0,948
2021-02-09,대전,0,0,0,1127
2021-02-09,광주,14,14,0,1922
2021-02-09,인천,20,18,2,4019
2021-02-09,대구,16,14,2,8436
2021-02-09,부산,19,18,1,2922
2021-02-09,서울,175,169,6,25544
2021-02-09,합계,444,414,30,81930
2021-02-08,검역,10,0,10,2831
2021-02-08,제주,2,2,0,539
2021-02-08,경남,7,5,2,2075
2021-02-08,경북,5,4,1,3076
2021-02-08,전남,0,0,0,766
2021-02-08,전북,3,3,0,1062
2021-02-08,충남,5,5,0,2129
2021-02-08,충북,3,2,1,1620
2021-02-08,강원,3,3,0,1743
